"id","temp","bar","hum","sol","w.d","w.s","dt"
"10344",12.23,990.79,51.6096,109.92,87.06115,1.45333,"2008-03-14 08:20"
"10345",12.52,990.96,50.944,106,46.08273,1.70667,"2008-03-14 08:30"
"10346",12.53,991.09,50.432,113.2,2.91906,2.28,"2008-03-14 08:40"
"10347",12.61,991.16,49.8176,121.36,33.63669,1.92,"2008-03-14 08:50"
"10348",12.96,991.39,49.7664,125.04,36.24101,2.02667,"2008-03-14 09:00"
"10349",13.33,991.32,49.1008,111.28,41.32014,1.73333,"2008-03-14 09:10"
"10350",13.51,991.32,47.36,111.04,73.2482,0.98667,"2008-03-14 09:20"
"10351",13.87,991.42,46.1312,106.48,19.0036,1.61333,"2008-03-14 09:30"
"10352",14.16,991.52,44.8,112.16,252.58633,1.08,"2008-03-14 09:40"
"10353",14.3,991.62,43.264,123.44,313.47842,1.26667,"2008-03-14 09:50"
"10354",14.44,991.76,42.7008,123.28,97.88129,0.89333,"2008-03-14 10:00"
"10355",14.87,991.79,40.8064,129.04,336.61511,1.28,"2008-03-14 10:10"
"10356",14.82,991.76,39.8336,127.12,3.20144,1.78667,"2008-03-14 10:20"
"10357",15.1,991.76,38.1952,123.68,351.69425,2.04,"2008-03-14 10:30"
"10358",15.2,991.69,36.7104,117.6,297.36331,2.04,"2008-03-14 10:40"
"10359",15.47,991.59,35.7376,117.04,36.85971,1.78667,"2008-03-14 10:50"
"10360",15.91,991.55,35.072,115.12,325.33453,1.56,"2008-03-14 11:00"
"10361",16.02,991.45,33.8944,114.8,38.90288,1.96,"2008-03-14 11:10"
"10362",16.15,991.42,33.4336,122.72,163.49281,1.6,"2008-03-14 11:20"
"10363",16.32,991.36,33.3312,126.48,78.54317,1.18667,"2008-03-14 11:30"
"10364",16.82,991.32,32.512,135.44,313.47842,1.02667,"2008-03-14 11:40"
"10365",16.85,991.39,27.4944,133.28,317.27698,1.82667,"2008-03-14 11:50"
"10366",17.15,991.39,27.392,127.68,248.21223,1.82667,"2008-03-14 12:00"
"10367",17.36,991.32,26.9824,132.56,206.31295,1.73333,"2008-03-14 12:10"
"10368",17.56,991.19,23.4176,128.72,292.06835,2.05333,"2008-03-14 12:20"
"10369",17.49,991.12,22.2144,128.96,304.61511,2.2,"2008-03-14 12:30"
"10370",17.78,991.12,24.9344,136,319.92446,2.04,"2008-03-14 12:40"
"10371",17.97,991.12,25.9712,131.6,3772.70144,1.57333,"2008-03-14 12:50"
"10372",17.83,991.05,20.8192,141.52,215.52158,2.61333,"2008-03-14 13:00"
"10373",18.18,990.99,21.184,128.96,246.02518,1.72,"2008-03-14 13:10"
"10374",18.39,990.82,22.3936,128.96,291.14748,2.08,"2008-03-14 13:20"
"10375",18.49,990.66,22.2144,120.32,189.39209,1.26667,"2008-03-14 13:30"
"10376",18.38,990.56,22.0928,118.4,288.73022,2.33333,"2008-03-14 13:40"
"10377",18.35,990.39,23.7248,120.24,3.53777,1.70667,"2008-03-14 13:50"
"10378",18.4,990.29,25.184,127.84,298.16906,1.88,"2008-03-14 14:00"
"10379",18.57,990.22,26.368,135.2,176.61511,2.38667,"2008-03-14 14:10"
"10380",18.76,990.16,32.256,139.76,191.23381,3.06667,"2008-03-14 14:20"
"10381",18.17,990.12,32,140.32,154.05396,3.74667,"2008-03-14 14:30"
"10382",18.35,989.99,28.16,138.48,182.3705,3.46667,"2008-03-14 14:40"
"10383",18.6,989.95,26.9312,142.16,162.57194,2.77333,"2008-03-14 14:50"
"10384",18.59,989.85,30.7712,147.84,191.23381,3.18667,"2008-03-14 15:00"
"10385",18.35,989.82,33.6896,154.48,186.16906,3.4,"2008-03-14 15:10"
"10386",18.29,989.76,39.936,158.96,162.68705,3.10667,"2008-03-14 15:20"
"10387",18.18,989.76,40.2944,154.72,182.60072,3.92,"2008-03-14 15:30"
"10388",18.05,989.76,41.6768,145.52,176.03957,3.46667,"2008-03-14 15:40"
"10389",18.15,989.76,41.3184,137.84,180.98921,3.28,"2008-03-14 15:50"
"10390",17.48,989.72,44.6464,133.6,159.34892,3.93333,"2008-03-14 16:00"
"10391",17.27,989.82,46.7456,132,183.29137,3.46667,"2008-03-14 16:10"
"10392",17.26,989.89,45.9776,131.2,223.80935,3.09333,"2008-03-14 16:20"
"10393",16.84,989.99,44.544,132.8,203.66547,3.74667,"2008-03-14 16:30"
"10394",16.96,989.99,43.5712,135.12,248.78777,2.68,"2008-03-14 16:40"
"10395",17.04,990.02,45.0048,137.04,205.73741,2.34667,"2008-03-14 16:50"
"10396",16.86,990.05,45.4144,136.88,224.03957,2.28,"2008-03-14 17:00"
"10397",16.7,990.25,45.1584,135.04,243.03237,1.82667,"2008-03-14 17:10"
"10398",16.74,990.25,44.4416,127.6,241.76619,1.44,"2008-03-14 17:20"
"10399",16.45,990.39,43.7248,125.44,200.44245,2.24,"2008-03-14 17:30"
"10400",16.13,990.52,42.752,116,341.79496,1.45333,"2008-03-14 17:40"
"10401",15.99,990.65,42.8032,99.04,263.17626,0.82667,"2008-03-14 17:50"
"10402",16.04,990.82,41.5232,80.32,74.16907,0.92,"2008-03-14 18:00"
"10403",15.36,990.95,44.0832,58.16,25.7518,1.12,"2008-03-14 18:10"
"10404",14.87,991.05,46.1824,35.77,324.64389,1.09333,"2008-03-14 18:20"
"10405",14.52,991.32,45.9776,17.85,40.97482,0.86667,"2008-03-14 18:30"
"10406",14.07,991.45,45.2096,6.61,118.60072,1.48,"2008-03-14 18:40"
"10407",13.73,991.49,42.6496,3.29,79.34892,1.37333,"2008-03-14 18:50"
"10408",13.4,990.65,41.4208,2.2125,79.92446,1.57333,"2008-03-14 19:00"
"10409",12.89,990.65,42.5984,2.16625,113.30576,0.94667,"2008-03-14 19:10"
"10410",12.58,990.69,42.5984,2.205,39.98201,0.93333,"2008-03-14 19:20"
"10411",11.98,990.72,46.1312,2.16875,73.47842,1.73333,"2008-03-14 19:30"
"10412",11.66,990.69,48.128,2.23125,44.08273,1.46667,"2008-03-14 19:40"
"10413",11.59,990.76,51.3024,2.19375,54.55755,1.4,"2008-03-14 19:50"
"10414",11.98,990.69,51.3536,2.21125,70.48561,1.32,"2008-03-14 20:00"
"10415",11.8,990.82,51.712,2.21,45.03237,1.26667,"2008-03-14 20:10"
"10416",11.94,992.29,51.2512,2.24875,74.7446,1.4,"2008-03-14 20:20"
"10417",11.67,992.32,51.9168,2.20625,67.83813,1.41333,"2008-03-14 20:30"
"10418",11.38,992.32,53.248,2.19875,79.23381,1.49333,"2008-03-14 20:40"
"10419",11.29,992.38,53.1968,2.22625,69.67986,1.18667,"2008-03-14 20:50"
"10420",11.16,992.42,54.0672,2.21125,179.14748,1.12,"2008-03-14 21:00"
"10421",11.15,992.42,53.6576,2.22,125.04676,1.44,"2008-03-14 21:10"
"10422",10.84,992.45,55.3472,2.25375,77.96763,1.66667,"2008-03-14 21:20"
"10423",10.68,992.45,56.2688,2.2125,101.91007,1.49333,"2008-03-14 21:30"
"10424",10.59,992.49,56.832,2.2175,80.84532,1.96,"2008-03-14 21:40"
"10425",10.44,992.49,58.0096,2.21125,68.29856,1.26667,"2008-03-14 21:50"
"10426",10.44,992.55,58.2656,2.225,49.55036,1.48,"2008-03-14 22:00"
"10427",10.4,992.62,59.0848,2.22625,57.20504,1.10667,"2008-03-14 22:10"
"10428",10.34,992.65,59.8016,2.23125,85.79496,1.08,"2008-03-14 22:20"
"10429",10.22,992.58,60.9792,2.2225,84.64388,1.52,"2008-03-14 22:30"
"10430",10.23,992.62,61.1328,2.22125,64.5,1.33333,"2008-03-14 22:40"
"10431",10.25,992.62,61.0816,2.21625,87.86691,1.37333,"2008-03-14 22:50"
"10432",10.05,992.52,62.3104,2.23375,108.1259,1.65333,"2008-03-14 23:00"
"10433",10.17,992.62,62.1568,2.19,42.31295,0.98667,"2008-03-14 23:10"
"10434",10.28,992.58,61.696,2.2275,56.26978,1.50667,"2008-03-14 23:20"
"10435",10.03,992.52,63.0272,2.2175,71.63669,1.08,"2008-03-14 23:30"
"10436",10.27,992.52,62.0032,2.26,200.44245,0.93333,"2008-03-14 23:40"
"10437",9.82,992.45,63.7952,2.27125,81.07554,1.2,"2008-03-14 23:50"
"10438",9.86,992.42,64.1536,2.25625,115.95324,1.52,"2008-03-15 00:00"
"10439",9.9,992.38,64.2048,2.2075,48.6295,1.16,"2008-03-15 00:10"
"10440",9.7,992.32,64.4608,2.22125,151.86691,1.04,"2008-03-15 00:20"
"10441",9.72,992.35,65.2288,2.265,103.52158,1.21333,"2008-03-15 00:30"
"10442",9.72,992.38,65.024,2.27,41.59352,1.05333,"2008-03-15 00:40"
"10443",9.7,992.35,65.6896,2.245,203.55036,1.33333,"2008-03-15 00:50"
"10444",9.65,992.35,66.2016,2.27625,81.30576,0.50667,"2008-03-15 01:00"
"10445",9.69,992.38,66.6112,2.2725,79.92446,0.41333,"2008-03-15 01:10"
"10446",9.86,992.42,67.328,2.195,44.29856,0.92,"2008-03-15 01:20"
"10447",9.86,992.42,67.6864,2.24,72.78777,0.77333,"2008-03-15 01:30"
"10448",10.16,992.38,67.8912,2.24,61.73741,1.13333,"2008-03-15 01:40"
"10449",10.51,992.35,67.6352,2.2625,64.96043,1.22667,"2008-03-15 01:50"
"10450",10.15,992.32,69.6832,2.235,66.45683,1.42667,"2008-03-15 02:00"
"10451",10.13,992.29,70.7072,2.22625,69.91007,1.12,"2008-03-15 02:10"
"10452",9.84,992.29,73.216,2.21125,71.52158,1.2,"2008-03-15 02:20"
"10453",10.03,992.15,74.8032,2.1875,64.73022,1.02667,"2008-03-15 02:30"
"10454",10.48,992.12,74.9056,2.245,64.73022,0.96,"2008-03-15 02:40"
"10455",10.61,992.02,75.4688,2.245,54.80216,1.21333,"2008-03-15 02:50"
"10456",10.32,991.92,76.032,2.27375,100.98921,0.82667,"2008-03-15 03:00"
"10457",9.94,991.82,78.3872,2.2325,57.13309,0.73333,"2008-03-15 03:10"
"10458",10,991.78,79.7696,2.2375,78.65827,1.05333,"2008-03-15 03:20"
"10459",9.9,991.68,80.8448,2.26125,72.44245,1.28,"2008-03-15 03:30"
"10460",9.82,991.56,80.7424,2.2575,164.52878,1.26667,"2008-03-15 03:40"
"10461",9.44,991.49,82.1248,2.25625,66.91727,1.30667,"2008-03-15 03:50"
"10462",9.26,991.42,82.7904,2.265,74.05396,1.25333,"2008-03-15 04:00"
"10463",9.2,991.42,82.944,2.24625,70.48561,1.36,"2008-03-15 04:10"
"10464",9.44,991.36,83.2512,2.22875,94.88849,1.50667,"2008-03-15 04:20"
"10465",9.4,991.36,82.7904,2.24875,67.83813,1.52,"2008-03-15 04:30"
"10466",9.15,991.36,83.0464,2.26125,83.60791,1.56,"2008-03-15 04:40"
"10467",8.93,991.39,84.736,2.255,81.42086,2.06667,"2008-03-15 04:50"
"10468",9.15,991.36,85.2992,2.26125,89.36331,2.12,"2008-03-15 05:00"
"10469",9.33,991.32,85.248,2.25375,94.54317,2.29333,"2008-03-15 05:10"
"10470",9.43,991.39,85.1456,2.23375,85.67986,2.13333,"2008-03-15 05:20"
"10471",9.38,991.39,85.1968,2.275,86.48561,2.2,"2008-03-15 05:30"
"10472",9.32,991.36,85.6576,2.2275,89.01799,2.26667,"2008-03-15 05:40"
"10473",9.29,991.29,86.1696,2.26875,33.89568,2.24,"2008-03-15 05:50"
"10474",9.2,991.36,86.1696,2.28625,81.53597,2.24,"2008-03-15 06:00"
"10475",9.07,991.32,86.272,2.2475,70.48561,1.81333,"2008-03-15 06:10"
"10476",9.06,991.42,86.5792,3.39875,9.20504,1.73333,"2008-03-15 06:20"
"10477",9.19,991.45,87.1936,5.82,104.32734,1.85333,"2008-03-15 06:30"
"10478",9.18,991.45,87.1936,15.48,98.57194,1.58667,"2008-03-15 06:40"
"10479",9.49,991.56,87.1424,31.65,96.03957,1.68,"2008-03-15 06:50"
"10480",9.51,991.59,86.272,54.8,92.47122,1.45333,"2008-03-15 07:00"
"10481",9.68,991.62,86.4256,86.88,160.61511,1.49333,"2008-03-15 07:10"
"10482",9.8,991.62,86.2208,106.48,86.02518,1.08,"2008-03-15 07:20"
"10483",9.71,991.52,86.272,118.48,119.40648,0.50667,"2008-03-15 07:30"
"10484",9.95,991.45,87.4496,147.84,91.08993,0.76,"2008-03-15 07:40"
"10485",11.12,991.45,86.6304,231.6,74.51439,1.14667,"2008-03-15 07:50"
"10486",12.3,991.45,83.8656,258.48,39.21942,0.66667,"2008-03-15 08:00"
"10487",12.89,991.52,81.4592,193.2,77.96763,0.41333,"2008-03-15 08:10"
"10488",13.57,991.49,80.3328,173.76,79.0036,0.4,"2008-03-15 08:20"
"10489",13.82,991.42,80.0768,157.84,149.91007,0.57333,"2008-03-15 08:30"
"10490",14.01,991.42,79.5648,185.6,268.47122,0.49333,"2008-03-15 08:40"
"10491",14.01,991.45,80.128,194.56,209.76619,1.13333,"2008-03-15 08:50"
"10492",13.96,991.49,79.8208,181.92,177.53597,1.90667,"2008-03-15 09:00"
"10493",13.98,991.45,80.3328,155.6,183.29137,2.18667,"2008-03-15 09:10"
"10494",14.08,991.39,78.7456,151.44,244.29856,2.28,"2008-03-15 09:20"
"10495",14.12,991.42,76.6976,156,220.01079,2.58667,"2008-03-15 09:30"
"10496",14.24,991.42,77.8752,162.64,208.26978,2.64,"2008-03-15 09:40"
"10497",14.42,991.45,75.2128,157.2,229.10432,2.81333,"2008-03-15 09:50"
"10498",14.64,991.52,75.7248,218.72,222.88849,2.46667,"2008-03-15 10:00"
"10499",14.72,991.49,74.4448,216.24,223.57914,2.56,"2008-03-15 10:10"
"10500",14.84,991.49,72.0384,195.12,181.56475,2.49333,"2008-03-15 10:20"
"10501",14.9,991.52,70.9632,195.68,201.93885,2.48,"2008-03-15 10:30"
"10502",15.23,991.49,71.2192,185.76,223.46403,2.37333,"2008-03-15 10:40"
"10503",15.3,991.45,70.0928,178.56,228.18345,2.17333,"2008-03-15 10:50"
"10504",15.53,991.42,67.6864,163.44,229.33453,2.18667,"2008-03-15 11:00"
"10505",15.75,991.32,67.84,163.44,180.8741,2.04,"2008-03-15 11:10"
"10506",15.87,991.29,66.7136,162.16,151.40648,2.21333,"2008-03-15 11:20"
"10507",15.97,991.22,65.7408,167.92,265.13309,2.30667,"2008-03-15 11:30"
"10508",16.23,991.22,61.6448,198.96,250.16906,2.32,"2008-03-15 11:40"
"10509",16.33,991.09,60.7232,188.16,208.38489,2.05333,"2008-03-15 11:50"
"10510",16.44,991.02,61.2352,184.48,253.50719,2,"2008-03-15 12:00"
"10511",16.61,990.99,58.7776,189.36,168.67266,2.17333,"2008-03-15 12:10"
"10512",16.96,990.92,57.2416,197.84,163.83813,2.16,"2008-03-15 12:20"
"10513",16.99,990.85,57.8048,200.64,239.11871,2.69333,"2008-03-15 12:30"
"10514",16.83,990.72,55.5008,223.68,285.73741,2.85333,"2008-03-15 12:40"
"10515",16.87,990.62,56.1664,225.04,197.91007,2.56,"2008-03-15 12:50"
"10516",17.24,990.52,55.0912,203.2,188.70144,2.32,"2008-03-15 13:00"
"10517",17.5,990.39,53.2992,172.24,128.5,2.64,"2008-03-15 13:10"
"10518",17.57,990.22,51.8144,156.48,205.85252,2.38667,"2008-03-15 13:20"
"10519",17.71,990.12,51.6608,138.8,225.19065,2.88,"2008-03-15 13:30"
"10520",17.65,989.89,52.4288,127.44,168.09712,2.94667,"2008-03-15 13:40"
"10521",17.78,989.75,53.8112,131.44,212.06834,2.89333,"2008-03-15 13:50"
"10522",17.9,989.59,54.2208,130.48,161.07554,2.78667,"2008-03-15 14:00"
"10523",17.9,989.49,55.4496,133.84,245.91007,3.12,"2008-03-15 14:10"
"10524",17.9,989.36,55.6544,141.04,228.18345,2.84,"2008-03-15 14:20"
"10525",17.83,989.29,55.9104,134.24,212.98921,3.22667,"2008-03-15 14:30"
"10526",17.86,989.26,55.7056,136.24,262.60072,2.97333,"2008-03-15 14:40"
"10527",17.91,989.16,56.4224,146.16,218.6295,3.28,"2008-03-15 14:50"
"10528",18.02,989.09,56.6272,153.52,233.70863,3.22667,"2008-03-15 15:00"
"10529",17.88,988.92,57.4464,161.68,194.68705,3.37333,"2008-03-15 15:10"
"10530",17.92,988.86,59.1872,163.84,241.53597,3.13333,"2008-03-15 15:20"
"10531",17.65,988.79,60.3136,163.2,236.93166,3.48,"2008-03-15 15:30"
"10532",17.91,988.72,59.2384,155.36,170.16906,3.29333,"2008-03-15 15:40"
"10533",17.64,988.69,59.8016,151.12,166.60072,3.32,"2008-03-15 15:50"
"10534",17.41,988.76,59.8528,151.92,157.50719,3.48,"2008-03-15 16:00"
"10535",17.55,988.72,59.904,147.52,206.42806,3.33333,"2008-03-15 16:10"
"10536",17.37,988.69,57.2416,144.4,205.27698,3.37333,"2008-03-15 16:20"
"10537",17.22,988.72,57.0368,138.72,200.09712,3.22667,"2008-03-15 16:30"
"10538",17.22,988.66,54.4768,135.92,219.55036,3.12,"2008-03-15 16:40"
"10539",17.15,988.76,52.224,135.92,246.94604,3.16,"2008-03-15 16:50"
"10540",17.11,988.83,53.1968,135.6,203.08993,3.06667,"2008-03-15 17:00"
"10541",16.96,988.89,55.6544,130.72,218.6295,2.8,"2008-03-15 17:10"
"10542",16.96,988.92,55.808,124.4,199.7518,2.16,"2008-03-15 17:20"
"10543",17.01,988.76,57.2928,118,213.56475,2.2,"2008-03-15 17:30"
"10544",16.84,988.83,59.5968,111.12,231.7518,2.24,"2008-03-15 17:40"
"10545",16.65,988.83,62.208,100.32,229.44964,2.09333,"2008-03-15 17:50"
"10546",16.42,988.92,62.6176,82.48,205.6223,1.64,"2008-03-15 18:00"
"10547",16.11,989.03,62.976,61.52,250.16906,1.78667,"2008-03-15 18:10"
"10548",15.74,989.12,65.2288,39.39,180.75899,1.41333,"2008-03-15 18:20"
"10549",15.29,989.29,67.8912,19.87,215.40648,1.34667,"2008-03-15 18:30"
"10550",14.9,989.43,69.9392,7.78,182.14029,0.98667,"2008-03-15 18:40"
"10551",14.43,989.52,71.4752,3.32875,102.2554,1.02667,"2008-03-15 18:50"
"10552",13.89,989.63,73.3696,2.195,123.55036,1.46667,"2008-03-15 19:00"
"10553",12.9,989.72,76.1856,2.165,115.95324,1.82667,"2008-03-15 19:10"
"10554",12.4,989.79,79.104,2.18375,106.51439,1.44,"2008-03-15 19:20"
"10555",12.47,989.76,79.0528,2.22875,100.18345,1.77333,"2008-03-15 19:30"
"10556",12.32,989.76,76.5952,2.22875,88.44245,0.94667,"2008-03-15 19:40"
"10557",11.95,989.85,76.6464,2.19875,95.80935,0.88,"2008-03-15 19:50"
"10558",12.13,989.92,76.288,2.22,93.85252,1.38667,"2008-03-15 20:00"
"10559",12.23,989.92,74.7008,2.2275,119.86691,1.57333,"2008-03-15 20:10"
"10560",11.61,989.92,78.1824,2.2475,115.14748,1.44,"2008-03-15 20:20"
"10561",11.84,989.99,74.8544,2.26625,131.72302,1.36,"2008-03-15 20:30"
"10562",11.8,989.99,73.1136,2.2575,133.56475,2.42667,"2008-03-15 20:40"
"10563",12.15,990.02,72.4992,2.24375,144.73022,2.41333,"2008-03-15 20:50"
"10564",12.43,990.02,71.1168,2.24875,138.28417,2.8,"2008-03-15 21:00"
"10565",12.76,990.05,71.3216,2.22125,141.85252,2.18667,"2008-03-15 21:10"
"10566",12.88,990.09,71.1168,2.225,155.55036,2.42667,"2008-03-15 21:20"
"10567",12.88,990.09,71.2704,2.2375,131.03237,2.66667,"2008-03-15 21:30"
"10568",12.87,990.15,71.5776,2.1875,163.03237,2.2,"2008-03-15 21:40"
"10569",12.92,990.12,71.0144,2.20375,136.44245,2.18667,"2008-03-15 21:50"
"10570",13.04,990.16,70.1952,2.20625,145.9964,2.45333,"2008-03-15 22:00"
"10571",13.07,990.19,69.7344,2.21125,136.32734,2.50667,"2008-03-15 22:10"
"10572",12.78,990.29,69.888,2.21375,149.10432,1.97333,"2008-03-15 22:20"
"10573",12.32,990.32,71.424,2.24125,119.86691,1.8,"2008-03-15 22:30"
"10574",11.9,990.39,73.0624,2.255,120.44245,1.05333,"2008-03-15 22:40"
"10575",11.57,990.45,74.3936,2.22375,119.98201,0.8,"2008-03-15 22:50"
"10576",11.43,990.36,75.3152,2.2575,122.51439,1.09333,"2008-03-15 23:00"
"10577",11.1,990.42,75.8784,2.2,98.22662,0.68,"2008-03-15 23:10"
"10578",11.23,990.49,76.544,2.225,179.49281,0.4,"2008-03-15 23:20"
"10579",11.69,990.45,75.0592,2.26375,54.75899,0.78667,"2008-03-15 23:30"
"10580",11.48,990.52,74.752,2.2725,26.84532,0.41333,"2008-03-15 23:40"
"10581",11.46,990.59,75.776,2.26,158.08273,0.44,"2008-03-15 23:50"
"10582",11.83,990.65,75.008,2.22,38.38489,0.4,"2008-03-16 00:00"
"10583",12.03,990.56,73.7792,2.265,110.88849,0.4,"2008-03-16 00:10"
"10584",11.88,990.49,74.4448,2.24375,114.80216,0.58667,"2008-03-16 00:20"
"10585",11.8,990.45,75.1616,2.26625,205.73741,0.4,"2008-03-16 00:30"
"10586",11.57,990.49,74.5984,2.26,166.3705,0.56,"2008-03-16 00:40"
"10587",11.43,990.49,75.1104,2.2625,79.80935,0.81333,"2008-03-16 00:50"
"10588",11.84,990.59,73.5232,2.25125,177.07554,1.04,"2008-03-16 01:00"
"10589",11.84,990.59,73.3696,2.31,332.58633,0.42667,"2008-03-16 01:10"
"10590",11.74,990.62,74.2912,2.285,29.16187,0.82667,"2008-03-16 01:20"
"10591",11.48,990.72,77.9264,2.24375,5.26259,1.41333,"2008-03-16 01:30"
"10592",11.37,990.69,79.616,2.22625,76.47122,0.4,"2008-03-16 01:40"
"10593",11.08,990.62,78.848,2.2675,142.08273,1.21333,"2008-03-16 01:50"
"10594",10.73,990.62,78.336,2.26375,111.34892,0.92,"2008-03-16 02:00"
"10595",10.94,990.52,76.8,2.2,125.6223,1.08,"2008-03-16 02:10"
"10596",11,990.49,76.9536,2.2375,125.04676,0.42667,"2008-03-16 02:20"
"10597",11.31,990.42,78.08,2.22875,77.96763,0.4,"2008-03-16 02:30"
"10598",11.11,990.39,78.2336,2.25375,150.02518,0.81333,"2008-03-16 02:40"
"10599",10.65,990.39,79.5136,2.2525,183.63669,2.05333,"2008-03-16 02:50"
"10600",10.83,990.36,83.3536,2.25625,155.43525,1.98667,"2008-03-16 03:00"
"10601",11.28,990.39,85.6576,2.27125,173.04676,3.18667,"2008-03-16 03:10"
"10602",11.35,990.49,86.3232,2.2425,155.20504,3.29333,"2008-03-16 03:20"
"10603",11.31,990.49,86.3744,2.2325,152.09712,3.09333,"2008-03-16 03:30"
"10604",11.41,990.42,85.4528,2.27,140.81655,3.8,"2008-03-16 03:40"
"10605",11.45,990.45,84.224,2.25125,166.94604,3.41333,"2008-03-16 03:50"
"10606",11.46,990.42,82.8416,2.22625,138.85971,3.18667,"2008-03-16 04:00"
"10607",11.54,990.39,81.2544,2.2225,153.01799,3.33333,"2008-03-16 04:10"
"10608",11.56,990.32,80.128,2.21875,135.63669,3.37333,"2008-03-16 04:20"
"10609",11.58,990.29,79.2576,2.255,159.92446,2.42667,"2008-03-16 04:30"
"10610",11.53,990.22,79.104,2.23375,169.01799,2.28,"2008-03-16 04:40"
"10611",11.37,990.16,78.592,2.2325,150.02518,1.93333,"2008-03-16 04:50"
"10612",11.28,990.25,78.336,2.23625,163.3777,1.93333,"2008-03-16 05:00"
"10613",11.31,990.36,79.3088,2.25,161.07554,2.30667,"2008-03-16 05:10"
"10614",11.32,990.36,79.8208,2.26375,131.60791,2.26667,"2008-03-16 05:20"
"10615",11.04,990.29,79.872,2.2625,147.26259,1.85333,"2008-03-16 05:30"
"10616",10.83,990.36,80.0256,2.22375,131.72302,2.01333,"2008-03-16 05:40"
"10617",10.92,990.36,80.5888,2.26,151.29137,2.2,"2008-03-16 05:50"
"10618",11.03,990.36,80.4352,2.29,154.85971,2.25333,"2008-03-16 06:00"
"10619",11.02,990.39,81.2032,2.245,154.39928,1.92,"2008-03-16 06:10"
"10620",11.03,990.36,80.384,3.41,154.28417,2.09333,"2008-03-16 06:20"
"10621",10.68,990.59,79.2064,7.31,172.93166,1.36,"2008-03-16 06:30"
"10622",10.28,990.65,79.5648,18.23,146.34173,1.12,"2008-03-16 06:40"
"10623",10.02,990.72,81.8176,35.87,135.06115,1.05333,"2008-03-16 06:50"
"10624",10.15,990.72,84.5824,56.56,137.59352,1.69333,"2008-03-16 07:00"
"10625",10.15,990.76,85.8112,75.92,137.01799,2.05333,"2008-03-16 07:10"
"10626",10.38,990.79,84.7872,94.16,120.44245,2.70667,"2008-03-16 07:20"
"10627",10.56,990.89,83.4048,111.92,158.31295,2.78667,"2008-03-16 07:30"
"10628",11.01,990.85,81.3568,116,139.66547,3.09333,"2008-03-16 07:40"
"10629",11.49,990.85,79.7696,123.36,140.93166,1.81333,"2008-03-16 07:50"
"10630",12.07,990.85,77.7728,130.08,136.32734,1.02667,"2008-03-16 08:00"
"10631",12.62,990.82,75.7248,133.76,176.38489,0.64,"2008-03-16 08:10"
"10632",13.09,990.89,74.4448,137.76,163.03237,0.77333,"2008-03-16 08:20"
"10633",13.28,990.95,73.3184,138.4,247.06115,0.96,"2008-03-16 08:30"
"10634",13.52,991.02,73.3696,143.84,188.47122,1.57333,"2008-03-16 08:40"
"10635",13.71,991.05,72.6528,146,134.94604,1.90667,"2008-03-16 08:50"
"10636",13.87,991.05,71.2192,149.36,200.44245,1.93333,"2008-03-16 09:00"
"10637",13.99,991.09,70.2464,157.28,180.98921,2.17333,"2008-03-16 09:10"
"10638",14.16,991.09,69.7856,162.64,210.22662,1.6,"2008-03-16 09:20"
"10639",14.27,991.09,68.608,176.8,199.86691,1.84,"2008-03-16 09:30"
"10640",14.55,991.16,67.4816,189.12,188.70144,1.62667,"2008-03-16 09:40"
"10641",14.7,991.12,66.6624,197.84,208.73022,1.76,"2008-03-16 09:50"
"10642",14.64,991.16,65.6384,212,265.13309,2.02667,"2008-03-16 10:00"
"10643",14.8,991.09,66.1504,230.88,266.51439,2.24,"2008-03-16 10:10"
"10644",14.95,991.02,66.2016,231.52,277.79496,1.70667,"2008-03-16 10:20"
"10645",15.3,990.95,65.28,218.64,250.85971,2.2,"2008-03-16 10:30"
"10646",15.72,990.92,64.7168,214.96,148.98921,1.70667,"2008-03-16 10:40"
"10647",15.85,990.85,63.5904,226.64,215.29137,2.52,"2008-03-16 10:50"
"10648",16.1,990.79,62.2592,222.32,250.16906,2.09333,"2008-03-16 11:00"
"10649",16.24,990.69,62.0032,235.36,238.88849,2.65333,"2008-03-16 11:10"
"10650",16.43,990.69,61.5936,248,154.05396,2.62667,"2008-03-16 11:20"
"10651",16.73,990.69,61.44,317.76,238.65827,2.18667,"2008-03-16 11:30"
"10652",16.86,990.62,60.6208,364.8,204.70144,2.96,"2008-03-16 11:40"
"10653",16.86,990.72,60.2624,354.56,227.26259,3,"2008-03-16 11:50"
"10654",16.7,990.59,60.5184,332.8,163.60791,3.56,"2008-03-16 12:00"
"10655",16.58,990.56,59.6992,303.52,200.21223,3.17333,"2008-03-16 12:10"
"10656",16.91,990.35,58.2144,236.72,231.06115,2.64,"2008-03-16 12:20"
"10657",16.76,990.25,59.2896,227.84,226.68705,3.6,"2008-03-16 12:30"
"10658",16.92,990.19,59.136,222.4,188.70144,3.69333,"2008-03-16 12:40"
"10659",16.88,990.22,58.9312,223.6,185.93885,3.90667,"2008-03-16 12:50"
"10660",17.27,990.12,57.4464,223.52,241.76619,3.37333,"2008-03-16 13:00"
"10661",17.02,990.05,59.392,224.16,205.85252,3.41333,"2008-03-16 13:10"
